customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
1730,442.0,1.0,711.68,1,1,1,1.0,Churned
1731,193.0,2.0,1535.3700000000001,3,1,1,1.4,Churned
1732,25.0,6.0,6174.901,5,5,4,4.6,Champions
1733,176.0,4.0,2243.178,3,3,2,2.6000000000000005,Potential
1734,359.0,2.0,3086.5875,2,1,3,2.0,At Risk
1735,92.0,2.0,4783.903,4,1,4,2.8000000000000003,Potential
1736,263.0,3.0,3895.7045,2,2,3,2.4000000000000004,At Risk
1737,458.0,2.0,3198.568,1,1,3,1.8000000000000003,At Risk
1738,94.0,7.0,8323.9275,4,5,5,4.8,Champions
1739,44.0,5.0,5768.896,5,4,4,4.2,Champions
1740,1095.0,0.0,0.0,1,1,1,1.0,Churned
1741,53.0,5.0,7841.53,4,4,5,4.4,Champions
1742,262.0,1.0,439.57800000000003,2,1,1,1.2000000000000002,Churned
1743,128.0,3.0,3531.2560000000003,3,2,3,2.6000000000000005,Potential
1744,201.0,5.0,5472.532,3,4,4,3.8000000000000003,Loyal
1745,84.0,3.0,3277.545,4,2,3,2.8000000000000003,Potential
1746,181.0,5.0,2619.083,3,4,2,3.0,Potential
1747,542.0,2.0,4345.661,1,1,4,2.2,At Risk
1748,16.0,4.0,2556.4115,5,3,2,3.0,Potential
1749,44.0,2.0,2299.0235000000002,5,1,2,2.2,At Risk
1750,357.0,4.0,7491.711,2,3,5,3.6,Loyal
1751,24.0,2.0,2104.842,5,1,2,2.2,At Risk
1752,100.0,2.0,529.0899999999999,4,1,1,1.6,Churned
1753,96.0,6.0,8545.5835,4,5,5,4.8,Champions
1754,145.0,2.0,1891.362,3,1,2,1.8,At Risk
1755,62.0,3.0,5588.710999999999,4,2,4,3.2,Potential
1756,97.0,4.0,2371.357,4,3,2,2.8,Potential
1757,79.0,4.0,4271.2155,4,3,3,3.2,Potential
1758,977.0,3.0,3279.948,1,2,3,2.2,At Risk
1759,81.0,8.0,7649.0135,4,5,5,4.8,Champions
1760,191.0,3.0,2488.9905,3,2,2,2.2,At Risk
1761,267.0,4.0,12990.914,2,3,5,3.6,Loyal
1762,43.0,6.0,16680.952,5,5,5,5.0,Champions
1763,77.0,2.0,1160.519,4,1,1,1.6,Churned
1764,108.0,5.0,7436.163,4,4,5,4.4,Champions
1765,356.0,2.0,1744.38,2,1,2,1.6,Churned
1766,77.0,4.0,4383.584,4,3,4,3.6,Loyal
1767,244.0,5.0,8759.253,2,4,5,4.0,Loyal
1768,497.0,2.0,3425.336,1,1,3,1.8000000000000003,At Risk
1769,554.0,1.0,996.2215000000001,1,1,1,1.0,Churned
1770,88.0,6.0,8232.0675,4,5,5,4.8,Champions
1771,84.0,1.0,506.858,4,1,1,1.6,Churned
1772,3.0,10.0,10001.368999999999,5,5,5,5.0,Champions
1773,2.0,9.0,80690.0435,5,5,5,5.0,Champions
1774,136.0,3.0,3317.6440000000002,3,2,3,2.6000000000000005,Potential
1775,18.0,5.0,5635.056,5,4,4,4.2,Champions
1776,68.0,5.0,11051.6155,4,4,5,4.4,Champions
1777,123.0,2.0,620.2049999999999,3,1,1,1.4,Churned
1778,268.0,4.0,3910.8255,2,3,3,2.8000000000000003,Potential
1779,9.0,8.0,5724.1245,5,5,4,4.6,Champions
1780,160.0,3.0,3280.0375000000004,3,2,3,2.6000000000000005,Potential
1781,789.0,3.0,4114.3205,1,2,3,2.2,At Risk
1782,545.0,1.0,682.77,1,1,1,1.0,Churned
1783,234.0,4.0,3794.4725,2,3,3,2.8000000000000003,Potential
1784,54.0,3.0,2953.2290000000003,4,2,2,2.4000000000000004,At Risk
1785,398.0,3.0,3898.7905,1,2,3,2.2,At Risk
1786,134.0,4.0,37889.306,3,3,5,3.8000000000000003,Loyal
1787,77.0,6.0,5822.7125,4,5,4,4.4,Champions
1788,12.0,5.0,5893.157,5,4,4,4.2,Champions
1789,97.0,3.0,6345.034500000001,4,2,4,3.2,Potential
1790,117.0,5.0,4047.858,3,4,3,3.4000000000000004,Loyal
1791,50.0,3.0,3540.5765,4,2,3,2.8000000000000003,Potential
1792,97.0,2.0,1413.209,4,1,1,1.6,Churned
1793,62.0,4.0,4586.525,4,3,4,3.6,Loyal
1794,12.0,4.0,4260.53,5,3,3,3.4000000000000004,Loyal
1795,733.0,2.0,1277.9759999999999,1,1,1,1.0,Churned
1796,307.0,2.0,2946.075,2,1,2,1.6,Churned
1797,227.0,2.0,930.4940000000001,2,1,1,1.2000000000000002,Churned
1798,81.0,4.0,7570.995,4,3,5,4.0,Loyal
1799,215.0,2.0,12394.937,2,1,5,2.8,Potential
1800,162.0,4.0,2460.283,3,3,2,2.6000000000000005,Potential
1801,47.0,5.0,3654.6459999999997,4,4,3,3.6000000000000005,Loyal
1802,79.0,5.0,2890.8360000000002,4,4,2,3.2,Potential
1803,19.0,2.0,1615.6309999999999,5,1,1,1.7999999999999998,Churned
1804,18.0,1.0,1971.113,5,1,2,2.2,At Risk
1805,19.0,6.0,6846.257,5,5,5,5.0,Champions
1806,291.0,3.0,2786.261,2,2,2,2.0,At Risk
1807,137.0,2.0,1865.211,3,1,2,1.8,At Risk
1808,412.0,1.0,1733.7925,1,1,2,1.4000000000000001,Churned
1809,375.0,3.0,1651.1585,2,2,1,1.6,Churned
1810,30.0,6.0,5642.076,5,5,4,4.6,Champions
1811,109.0,3.0,5922.725,4,2,4,3.2,Potential
1812,1.0,6.0,6223.940500000001,5,5,4,4.6,Champions
1813,91.0,4.0,4120.0345,4,3,3,3.2,Potential
1814,46.0,4.0,6572.114,5,3,5,4.2,Champions
1815,116.0,8.0,48292.784999999996,3,5,5,4.6,Champions
1816,31.0,2.0,1421.9595,5,1,1,1.7999999999999998,Churned
1817,307.0,3.0,2965.0280000000002,2,2,2,2.0,At Risk
1818,44.0,4.0,3380.8895,5,3,3,3.4000000000000004,Loyal
1819,209.0,3.0,2240.288,3,2,2,2.2,At Risk
1820,118.0,1.0,489.49699999999996,3,1,1,1.4,Churned
1821,348.0,4.0,3024.623,2,3,3,2.8000000000000003,Potential
1822,391.0,4.0,3166.086,2,3,3,2.8000000000000003,Potential
1823,1068.0,2.0,2597.437,1,1,2,1.4000000000000001,Churned
1824,246.0,2.0,2214.0009999999997,2,1,2,1.6,Churned
1825,154.0,4.0,20278.336,3,3,5,3.8000000000000003,Loyal
1826,88.0,4.0,4215.8295,4,3,3,3.2,Potential
1827,143.0,4.0,2263.7205,3,3,2,2.6000000000000005,Potential
1828,352.0,2.0,794.6289999999999,2,1,1,1.2000000000000002,Churned
1829,396.0,3.0,3277.4735,1,2,3,2.2,At Risk
1830,197.0,4.0,6256.217500000001,3,3,4,3.4000000000000004,Loyal
1831,330.0,3.0,1562.652,2,2,1,1.6,Churned
1832,698.0,2.0,4529.9075,1,1,4,2.2,At Risk
1833,266.0,2.0,576.5385,2,1,1,1.2000000000000002,Churned
1834,190.0,6.0,8341.223,3,5,5,4.6,Champions
1835,18.0,4.0,14229.32,5,3,5,4.2,Champions
1836,524.0,2.0,396.48799999999994,1,1,1,1.0,Churned
1837,29.0,3.0,1986.4725,5,2,2,2.6,Potential
1838,349.0,1.0,1396.212,2,1,1,1.2000000000000002,Churned
1839,84.0,6.0,5824.4655,4,5,4,4.4,Champions
1840,59.0,6.0,8424.564,4,5,5,4.8,Champions
1841,348.0,3.0,15756.7715,2,2,5,3.2,Potential
1842,222.0,1.0,1100.53,2,1,1,1.2000000000000002,Churned
1843,10.0,5.0,3641.8894999999998,5,4,3,3.8000000000000003,Loyal
1844,276.0,4.0,1991.2525,2,3,2,2.4000000000000004,At Risk
1845,66.0,5.0,8390.426,4,4,5,4.4,Champions
1846,518.0,3.0,4898.429,1,2,4,2.6,Potential
1847,129.0,2.0,1827.181,3,1,2,1.8,At Risk
1848,29.0,2.0,1994.79,5,1,2,2.2,At Risk
1849,413.0,2.0,1608.94,1,1,1,1.0,Churned
1850,9.0,7.0,6581.4635,5,5,5,5.0,Champions
1851,44.0,5.0,6477.8145,5,4,4,4.2,Champions
1852,211.0,1.0,3486.645,3,1,3,2.2,At Risk
1853,30.0,3.0,1804.1145,5,2,2,2.6,Potential
1854,53.0,6.0,38926.874,4,5,5,4.8,Champions
1855,414.0,2.0,2006.04,1,1,2,1.4000000000000001,Churned
1856,819.0,1.0,513.39,1,1,1,1.0,Churned
1857,97.0,2.0,2131.868,4,1,2,2.0,At Risk
1858,9.0,2.0,2232.5,5,1,2,2.2,At Risk
1859,1095.0,0.0,0.0,1,1,1,1.0,Churned
1860,90.0,8.0,19629.5205,4,5,5,4.8,Champions
1861,660.0,4.0,4776.903,1,3,4,3.0,Potential
1862,222.0,2.0,1571.3405,2,1,1,1.2000000000000002,Churned
1863,343.0,2.0,2715.777,2,1,2,1.6,Churned
1864,12.0,8.0,6950.2015,5,5,5,5.0,Champions
1865,156.0,2.0,336.72,3,1,1,1.4,Churned
1866,228.0,3.0,2539.99,2,2,2,2.0,At Risk
1867,362.0,3.0,4085.7305,2,2,3,2.4000000000000004,At Risk
1868,298.0,4.0,3148.25,2,3,3,2.8000000000000003,Potential
1869,565.0,3.0,2309.8165,1,2,2,1.8,At Risk
1870,200.0,6.0,11691.1955,3,5,5,4.6,Champions
1871,96.0,3.0,12511.1,4,2,5,3.6,Loyal
1872,737.0,1.0,246.699,1,1,1,1.0,Churned
1873,243.0,3.0,1444.9945,2,2,1,1.6,Churned
1874,269.0,3.0,2373.1220000000003,2,2,2,2.0,At Risk
1875,692.0,5.0,4507.3275,1,4,4,3.4000000000000004,Loyal
1876,55.0,4.0,4786.5225,4,3,4,3.6,Loyal
1877,130.0,2.0,282.846,3,1,1,1.4,Churned
1878,545.0,5.0,4739.269,1,4,4,3.4000000000000004,Loyal
1879,236.0,4.0,3679.156,2,3,3,2.8000000000000003,Potential
1880,17.0,3.0,2836.7435,5,2,2,2.6,Potential
1881,747.0,4.0,2177.337,1,3,2,2.2,At Risk
1882,11.0,2.0,1686.9575,5,1,2,2.2,At Risk
1883,62.0,3.0,4189.03,4,2,3,2.8000000000000003,Potential
1884,665.0,1.0,14.73,1,1,1,1.0,Churned
1885,125.0,4.0,3552.848,3,3,3,3.0000000000000004,Potential
1886,363.0,4.0,3559.8115,2,3,3,2.8000000000000003,Potential
1887,336.0,3.0,1429.9634999999998,2,2,1,1.6,Churned
1888,127.0,2.0,2386.2299999999996,3,1,2,1.8,At Risk
1889,113.0,3.0,6252.4985,3,2,4,3.0,Potential
1890,14.0,6.0,9954.8985,5,5,5,5.0,Champions
1891,567.0,3.0,2380.391,1,2,2,1.8,At Risk
1892,229.0,5.0,3627.278,2,4,3,3.2,Potential
1893,251.0,5.0,7255.101,2,4,5,4.0,Loyal
1894,239.0,5.0,4263.8705,2,4,3,3.2,Potential
1895,252.0,3.0,3963.4985,2,2,3,2.4000000000000004,At Risk
1896,249.0,3.0,1136.8925,2,2,1,1.6,Churned
1897,96.0,6.0,39570.346,4,5,5,4.8,Champions
1898,363.0,4.0,9437.291,2,3,5,3.6,Loyal
1899,86.0,4.0,1535.2235,4,3,1,2.4,At Risk
1900,1095.0,0.0,0.0,1,1,1,1.0,Churned
1901,88.0,6.0,11287.913,4,5,5,4.8,Champions
1902,1095.0,0.0,0.0,1,1,1,1.0,Churned
1903,162.0,2.0,1781.0455,3,1,2,1.8,At Risk
1904,255.0,7.0,6692.2915,2,5,5,4.4,Champions
1905,37.0,3.0,3190.946,5,2,3,3.0,Potential
1906,422.0,2.0,1638.6755,1,1,1,1.0,Churned
1907,23.0,6.0,6726.9875,5,5,5,5.0,Champions
1908,33.0,4.0,2430.564,5,3,2,3.0,Potential
1909,63.0,3.0,4277.037,4,2,3,2.8000000000000003,Potential
1910,139.0,5.0,2907.214,3,4,2,3.0,Potential
1911,61.0,5.0,14425.707999999999,4,4,5,4.4,Champions
1912,307.0,4.0,6443.9425,2,3,4,3.2,Potential
1913,445.0,4.0,5263.472,1,3,4,3.0,Potential
1914,270.0,5.0,5424.234,2,4,4,3.6,Loyal
1915,240.0,4.0,2472.741,2,3,2,2.4000000000000004,At Risk
1916,408.0,2.0,2903.96,1,1,2,1.4000000000000001,Churned
1917,456.0,2.0,2881.2765,1,1,2,1.4000000000000001,Churned
1918,87.0,4.0,3632.632,4,3,3,3.2,Potential
1919,547.0,3.0,1761.004,1,2,2,1.8,At Risk
1920,284.0,3.0,4339.98,2,2,4,2.8000000000000003,Potential
1921,73.0,4.0,4842.1535,4,3,4,3.6,Loyal
1922,108.0,5.0,11418.4925,4,4,5,4.4,Champions
1923,455.0,2.0,568.7855,1,1,1,1.0,Churned
1924,250.0,6.0,17624.0435,2,5,5,4.4,Champions
1925,175.0,4.0,2880.1004999999996,3,3,2,2.6000000000000005,Potential
1926,311.0,3.0,3460.363,2,2,3,2.4000000000000004,At Risk
1927,201.0,2.0,1588.5545,3,1,1,1.4,Churned
1928,1095.0,0.0,0.0,1,1,1,1.0,Churned
1929,37.0,10.0,8674.1345,5,5,5,5.0,Champions
1930,47.0,5.0,4285.784,4,4,3,3.6000000000000005,Loyal
1931,130.0,4.0,7431.577,3,3,5,3.8000000000000003,Loyal
1932,38.0,4.0,7917.913500000001,5,3,5,4.2,Champions
1933,1095.0,0.0,0.0,1,1,1,1.0,Churned
1934,233.0,4.0,7418.245,2,3,5,3.6,Loyal
1935,77.0,4.0,4225.8345,4,3,3,3.2,Potential
1936,454.0,2.0,3646.3735,1,1,3,1.8000000000000003,At Risk
1937,94.0,4.0,8077.7744999999995,4,3,5,4.0,Loyal
1938,12.0,3.0,2305.3255,5,2,2,2.6,Potential
1939,70.0,2.0,3686.1305,4,1,3,2.4000000000000004,At Risk
1940,85.0,7.0,16044.8165,4,5,5,4.8,Champions
1941,36.0,4.0,2793.9115,5,3,2,3.0,Potential
1942,16.0,5.0,3885.5395000000003,5,4,3,3.8000000000000003,Loyal
1943,304.0,2.0,3114.606,2,1,3,2.0,At Risk
1944,726.0,3.0,3397.888,1,2,3,2.2,At Risk
1945,371.0,3.0,3092.5775,2,2,3,2.4000000000000004,At Risk
1946,395.0,3.0,2757.209,2,2,2,2.0,At Risk
1947,18.0,4.0,3063.257,5,3,3,3.4000000000000004,Loyal
1948,140.0,3.0,4123.793,3,2,3,2.6000000000000005,Potential
1949,605.0,1.0,467.44,1,1,1,1.0,Churned
1950,320.0,3.0,1649.224,2,2,1,1.6,Churned
1951,47.0,6.0,5209.4394999999995,4,5,4,4.4,Champions
1952,56.0,2.0,3514.3355,4,1,3,2.4000000000000004,At Risk
1953,56.0,3.0,1873.1834999999999,4,2,2,2.4000000000000004,At Risk
1954,22.0,5.0,4311.692,5,4,3,3.8000000000000003,Loyal
1955,198.0,2.0,1583.688,3,1,1,1.4,Churned
1956,91.0,4.0,5734.4505,4,3,4,3.6,Loyal
1957,26.0,5.0,3065.6095,5,4,3,3.8000000000000003,Loyal
1958,546.0,2.0,2600.316,1,1,2,1.4000000000000001,Churned
1959,270.0,3.0,3723.42,2,2,3,2.4000000000000004,At Risk
1960,341.0,3.0,3521.896,2,2,3,2.4000000000000004,At Risk
1961,38.0,4.0,5426.891,5,3,4,3.8000000000000003,Loyal
1962,70.0,4.0,4006.438,4,3,3,3.2,Potential
1963,534.0,2.0,2258.0969999999998,1,1,2,1.4000000000000001,Churned
1964,2.0,7.0,8320.503,5,5,5,5.0,Champions
1965,72.0,5.0,3768.139,4,4,3,3.6000000000000005,Loyal
1966,6.0,3.0,2094.3275,5,2,2,2.6,Potential
1967,159.0,6.0,5176.9345,3,5,4,4.2,Champions
1968,244.0,5.0,6895.311,2,4,5,4.0,Loyal
1969,57.0,2.0,2444.323,4,1,2,2.0,At Risk
1970,27.0,8.0,8255.3805,5,5,5,5.0,Champions
1971,153.0,7.0,5293.9785,3,5,4,4.2,Champions
1972,12.0,7.0,5159.113,5,5,4,4.6,Champions
1973,14.0,7.0,5567.6445,5,5,4,4.6,Champions
1974,227.0,5.0,2355.129,2,4,2,2.8,Potential
1975,98.0,4.0,4531.0345,4,3,4,3.6,Loyal
1976,159.0,3.0,4717.7025,3,2,4,3.0,Potential
1977,181.0,3.0,479.39799999999997,3,2,1,1.8000000000000003,At Risk
1978,395.0,4.0,6015.348,2,3,4,3.2,Potential
1979,549.0,4.0,5420.3895,1,3,4,3.0,Potential
1980,318.0,2.0,3061.8845,2,1,3,2.0,At Risk
1981,29.0,10.0,9648.902,5,5,5,5.0,Champions
1982,441.0,3.0,4951.455,1,2,4,2.6,Potential
1983,275.0,2.0,1276.391,2,1,1,1.2000000000000002,Churned
1984,80.0,4.0,2391.2545,4,3,2,2.8,Potential
1985,828.0,2.0,2608.426,1,1,2,1.4000000000000001,Churned
1986,410.0,3.0,2018.4785,1,2,2,1.8,At Risk
1987,130.0,3.0,3021.407,3,2,3,2.6000000000000005,Potential
1988,275.0,3.0,1953.9189999999999,2,2,2,2.0,At Risk
1989,183.0,3.0,3583.9235,3,2,3,2.6000000000000005,Potential
1990,221.0,2.0,1825.2240000000002,2,1,2,1.6,Churned
1991,163.0,3.0,2291.1710000000003,3,2,2,2.2,At Risk
1992,167.0,3.0,12127.877,3,2,5,3.4000000000000004,Loyal
1993,886.0,2.0,71364.757,1,1,5,2.6,Potential
1994,834.0,2.0,3337.791,1,1,3,1.8000000000000003,At Risk
1995,71.0,6.0,34958.479,4,5,5,4.8,Champions
1996,721.0,1.0,59.23,1,1,1,1.0,Churned
1997,49.0,1.0,321.1135,4,1,1,1.6,Churned
1998,55.0,3.0,911.596,4,2,1,2.0,At Risk
1999,324.0,7.0,39096.3105,2,5,5,4.4,Champions
2000,6.0,6.0,35420.549,5,5,5,5.0,Champions
2001,404.0,2.0,2501.4065,1,1,2,1.4000000000000001,Churned
2002,102.0,4.0,37597.2575,4,3,5,4.0,Loyal
2003,123.0,2.0,1197.03,3,1,1,1.4,Churned
2004,593.0,3.0,3629.2889999999998,1,2,3,2.2,At Risk
2005,100.0,5.0,26689.553,4,4,5,4.4,Champions
2006,1095.0,0.0,0.0,1,1,1,1.0,Churned
2007,698.0,1.0,1015.463,1,1,1,1.0,Churned
2008,223.0,5.0,4858.254,2,4,4,3.6,Loyal
2009,127.0,3.0,6971.775,3,2,5,3.4000000000000004,Loyal
2010,9.0,2.0,2727.2219999999998,5,1,2,2.2,At Risk
2011,115.0,4.0,9543.11,3,3,5,3.8000000000000003,Loyal
2012,59.0,4.0,4420.906,4,3,4,3.6,Loyal
2013,108.0,6.0,6639.532999999999,4,5,5,4.8,Champions
2014,180.0,4.0,3680.1895,3,3,3,3.0000000000000004,Potential
2015,166.0,3.0,5482.7015,3,2,4,3.0,Potential
2016,127.0,7.0,7093.808,3,5,5,4.6,Champions
2017,16.0,8.0,6302.752,5,5,4,4.6,Champions
2018,68.0,4.0,3719.0015000000003,4,3,3,3.2,Potential
2019,70.0,5.0,4332.5545,4,4,4,4.0,Loyal
2020,128.0,3.0,2277.166,3,2,2,2.2,At Risk
2021,82.0,4.0,5801.269,4,3,4,3.6,Loyal
2022,398.0,1.0,908.3899999999999,1,1,1,1.0,Churned
2023,102.0,3.0,4091.916,4,2,3,2.8000000000000003,Potential
2024,700.0,2.0,2194.9080000000004,1,1,2,1.4000000000000001,Churned
2025,96.0,1.0,510.39,4,1,1,1.6,Churned
2026,9.0,2.0,2079.004,5,1,2,2.2,At Risk
2027,14.0,3.0,3545.964,5,2,3,3.0,Potential
2028,281.0,2.0,1843.554,2,1,2,1.6,Churned
2029,8.0,2.0,2213.016,5,1,2,2.2,At Risk
2030,203.0,5.0,4055.8775,3,4,3,3.4000000000000004,Loyal
2031,125.0,5.0,4800.011,3,4,4,3.8000000000000003,Loyal
2032,61.0,1.0,1533.0495,4,1,1,1.6,Churned
2033,76.0,3.0,3333.8355,4,2,3,2.8000000000000003,Potential
2034,86.0,3.0,3919.5575,4,2,3,2.8000000000000003,Potential
2035,379.0,4.0,2836.5950000000003,2,3,2,2.4000000000000004,At Risk
2036,118.0,7.0,4236.752,3,5,3,3.8000000000000003,Loyal
2037,54.0,5.0,7250.067,4,4,5,4.4,Champions
2038,112.0,3.0,2855.9970000000003,3,2,2,2.2,At Risk
2039,267.0,5.0,5087.103499999999,2,4,4,3.6,Loyal
2040,518.0,1.0,1068.0500000000002,1,1,1,1.0,Churned
2041,160.0,3.0,2962.755,3,2,2,2.2,At Risk
2042,159.0,3.0,3157.1135,3,2,3,2.6000000000000005,Potential
2043,350.0,1.0,1449.1435,2,1,1,1.2000000000000002,Churned
2044,166.0,2.0,1114.0104999999999,3,1,1,1.4,Churned
2045,304.0,2.0,843.289,2,1,1,1.2000000000000002,Churned
2046,38.0,4.0,5377.6955,5,3,4,3.8000000000000003,Loyal
2047,156.0,6.0,6912.168,3,5,5,4.6,Champions
2048,1006.0,1.0,556.76,1,1,1,1.0,Churned
2049,432.0,4.0,3813.499,1,3,3,2.6000000000000005,Potential
2050,273.0,6.0,9428.553,2,5,5,4.4,Champions
2051,247.0,5.0,3131.3595,2,4,3,3.2,Potential
2052,13.0,5.0,6176.524,5,4,4,4.2,Champions
2053,69.0,1.0,1499.0100000000002,4,1,1,1.6,Churned
2054,137.0,4.0,4840.1,3,3,4,3.4000000000000004,Loyal
2055,358.0,2.0,2005.41,2,1,2,1.6,Churned
2056,94.0,5.0,6151.2564999999995,4,4,4,4.0,Loyal
2057,905.0,1.0,590.8525,1,1,1,1.0,Churned
2058,486.0,3.0,2400.54,1,2,2,1.8,At Risk
2059,39.0,5.0,2508.5065,5,4,2,3.4000000000000004,Loyal
2060,170.0,3.0,5749.0615,3,2,4,3.0,Potential
2061,507.0,3.0,1666.494,1,2,2,1.8,At Risk
2062,44.0,2.0,1729.298,5,1,2,2.2,At Risk
2063,27.0,2.0,2941.511,5,1,2,2.2,At Risk
2064,699.0,4.0,2586.746,1,3,2,2.2,At Risk
2065,11.0,4.0,4291.6295,5,3,3,3.4000000000000004,Loyal
2066,256.0,3.0,5290.939,2,2,4,2.8000000000000003,Potential
2067,238.0,2.0,3023.048,2,1,3,2.0,At Risk
2068,44.0,4.0,14088.433,5,3,5,4.2,Champions
2069,51.0,5.0,3660.624,4,4,3,3.6000000000000005,Loyal
2070,78.0,6.0,5909.9929999999995,4,5,4,4.4,Champions
2071,152.0,2.0,885.591,3,1,1,1.4,Churned
2072,891.0,1.0,1850.877,1,1,2,1.4000000000000001,Churned
2073,96.0,2.0,5726.92,4,1,4,2.8000000000000003,Potential
2074,85.0,6.0,5031.7495,4,5,4,4.4,Champions
2075,789.0,2.0,3185.4325,1,1,3,1.8000000000000003,At Risk
2076,64.0,6.0,8397.880000000001,4,5,5,4.8,Champions
2077,7.0,4.0,7154.943499999999,5,3,5,4.2,Champions
2078,148.0,7.0,14545.737,3,5,5,4.6,Champions
2079,234.0,5.0,4724.524,2,4,4,3.6,Loyal
2080,820.0,3.0,4067.562,1,2,3,2.2,At Risk
2081,78.0,6.0,3722.398,4,5,3,4.0,Loyal
2082,37.0,3.0,5353.4435,5,2,4,3.4000000000000004,Loyal
2083,42.0,3.0,13981.792,5,2,5,3.8,Loyal
2084,370.0,3.0,3008.4565000000002,2,2,3,2.4000000000000004,At Risk
2085,20.0,2.0,749.2935,5,1,1,1.7999999999999998,Churned
2086,473.0,2.0,3048.6504999999997,1,1,3,1.8000000000000003,At Risk
2087,273.0,2.0,858.1475,2,1,1,1.2000000000000002,Churned
2088,47.0,5.0,12742.106,4,4,5,4.4,Champions
2089,102.0,4.0,7464.0960000000005,4,3,5,4.0,Loyal
2090,71.0,4.0,3260.9905,4,3,3,3.2,Potential
2091,27.0,3.0,2728.828,5,2,2,2.6,Potential
2092,4.0,1.0,1470.07,5,1,1,1.7999999999999998,Churned
2093,330.0,5.0,5125.42,2,4,4,3.6,Loyal
2094,415.0,2.0,1248.7534999999998,1,1,1,1.0,Churned
2095,164.0,3.0,4324.123,3,2,4,3.0,Potential
2096,316.0,2.0,3067.3450000000003,2,1,3,2.0,At Risk
2097,3.0,2.0,11351.984,5,1,5,3.4,Loyal
2098,22.0,3.0,1355.537,5,2,1,2.2,At Risk
2099,465.0,2.0,3544.9015,1,1,3,1.8000000000000003,At Risk
2100,374.0,6.0,8934.0805,2,5,5,4.4,Champions
2101,119.0,2.0,1853.1999999999998,3,1,2,1.8,At Risk
2102,59.0,4.0,3971.5835,4,3,3,3.2,Potential
2103,114.0,2.0,2552.951,3,1,2,1.8,At Risk
2104,196.0,5.0,7966.7445,3,4,5,4.2,Champions
2105,17.0,4.0,18239.4445,5,3,5,4.2,Champions
2106,208.0,4.0,1891.2265,3,3,2,2.6000000000000005,Potential
2107,129.0,4.0,7688.451,3,3,5,3.8000000000000003,Loyal
2108,97.0,5.0,3670.4965,4,4,3,3.6000000000000005,Loyal
2109,17.0,7.0,8287.188,5,5,5,5.0,Champions
2110,776.0,4.0,14724.0795,1,3,5,3.4000000000000004,Loyal
2111,47.0,7.0,5103.6685,4,5,4,4.4,Champions
2112,514.0,4.0,2633.7754999999997,1,3,2,2.2,At Risk
2113,872.0,2.0,1096.6799999999998,1,1,1,1.0,Churned
2114,842.0,3.0,1458.768,1,2,1,1.4,Churned
2115,135.0,7.0,9371.585,3,5,5,4.6,Champions
2116,225.0,3.0,4606.376,2,2,4,2.8000000000000003,Potential
2117,302.0,3.0,2495.456,2,2,2,2.0,At Risk
2118,237.0,4.0,4226.939,2,3,3,2.8000000000000003,Potential
2119,213.0,3.0,1310.8345000000002,3,2,1,1.8000000000000003,At Risk
2120,143.0,6.0,5994.599,3,5,4,4.2,Champions
2121,151.0,5.0,8010.3640000000005,3,4,5,4.2,Champions
2122,76.0,3.0,6591.4635,4,2,5,3.6,Loyal
2123,2.0,2.0,2812.0535,5,1,2,2.2,At Risk
2124,4.0,3.0,2066.7205,5,2,2,2.6,Potential
2125,383.0,4.0,2404.024,2,3,2,2.4000000000000004,At Risk
2126,233.0,3.0,2926.187,2,2,2,2.0,At Risk
2127,184.0,1.0,341.21,3,1,1,1.4,Churned
2128,372.0,2.0,1856.1045000000001,2,1,2,1.6,Churned
2129,147.0,3.0,4791.964,3,2,4,3.0,Potential
2130,27.0,4.0,4072.458,5,3,3,3.4000000000000004,Loyal
2131,419.0,1.0,1962.886,1,1,2,1.4000000000000001,Churned
2132,47.0,3.0,3326.872,4,2,3,2.8000000000000003,Potential
2133,141.0,8.0,3009.1749999999997,3,5,3,3.8000000000000003,Loyal
2134,1095.0,0.0,0.0,1,1,1,1.0,Churned
2135,55.0,5.0,17238.7135,4,4,5,4.4,Champions
2136,90.0,2.0,36581.651,4,1,5,3.2,Potential
2137,783.0,1.0,950.2805000000001,1,1,1,1.0,Churned
2138,89.0,5.0,5800.378,4,4,4,4.0,Loyal
2139,95.0,6.0,8233.0265,4,5,5,4.8,Champions
2140,6.0,4.0,5073.5199999999995,5,3,4,3.8000000000000003,Loyal
2141,77.0,4.0,5915.7305,4,3,4,3.6,Loyal
2142,89.0,2.0,2239.691,4,1,2,2.0,At Risk
2143,403.0,5.0,9681.9635,1,4,5,3.8,Loyal
2144,155.0,4.0,5884.655,3,3,4,3.4000000000000004,Loyal
2145,604.0,1.0,2631.6800000000003,1,1,2,1.4000000000000001,Churned
2146,334.0,6.0,6300.205,2,5,4,4.0,Loyal
2147,19.0,2.0,3417.108,5,1,3,2.6,Potential
2148,192.0,7.0,7259.211,3,5,5,4.6,Champions
2149,113.0,5.0,4411.6535,3,4,4,3.8000000000000003,Loyal
2150,43.0,10.0,11975.548499999999,5,5,5,5.0,Champions
2151,35.0,4.0,8011.7625,5,3,5,4.2,Champions
2152,115.0,4.0,4422.3765,3,3,4,3.4000000000000004,Loyal
2153,75.0,3.0,4936.7919999999995,4,2,4,3.2,Potential
2154,794.0,2.0,1187.544,1,1,1,1.0,Churned
